id,name,host_id,neighbourhood_cleansed,room_type,price,minimum_nights,number_of_reviews,availability_365,bedrooms,bathrooms,review_scores_rating,accommodates,reviews_per_month,host_since,price_per_bedroom,price_per_bathroom,price_per_person,host_experience_years,experienced_host,luxury_flag
1143942431974818782,Essential King Room Near Super Mira SAN,446820235,Western Addition,Entire home/apt,422.0,1,0,363,1.0,1.0,,2,0.0,2022-02-25,422.0,422.0,211.0,3.3698630136986303,True,False
1143952502234626161,King Roon Near Glide Memorial Church SAN,446820235,Downtown/Civic Center,Entire home/apt,291.0,1,0,363,1.0,1.0,,2,0.0,2022-02-25,291.0,291.0,145.5,3.3698630136986303,True,False
1144536218756350085,Spacious Property with Ocean View in San Francisco,106408163,Bayview,Entire home/apt,243.0,1,57,101,3.0,2.0,4.75,8,4.28,2016-12-06,81.0,121.5,30.375,8.594520547945205,True,False
1144748798520861545,Deluxe King Room Near Powell Street SAN,446820235,Downtown/Civic Center,Entire home/apt,355.0,1,0,363,1.0,1.0,,2,0.0,2022-02-25,355.0,355.0,177.5,3.3698630136986303,True,False
1144749805875013981,King Room Near  Children's Creativity Museum SAN,446820235,South of Market,Entire home/apt,530.0,1,0,363,1.0,1.0,,2,0.0,2022-02-25,530.0,530.0,265.0,3.3698630136986303,True,True
1144751132363998451,Superior King Room Near Art Meets Architecture SAN,446820235,Downtown/Civic Center,Entire home/apt,339.0,1,0,363,1.0,1.0,,2,0.0,2022-02-25,339.0,339.0,169.5,3.3698630136986303,True,False
1144753837706056924,Queen Room Near Oracle Park SAN,446820235,South of Market,Entire home/apt,529.0,1,0,363,1.0,1.0,,2,0.0,2022-02-25,529.0,529.0,264.5,3.3698630136986303,True,True
1144756141928088960,Deluxe King Room Near NorthPoint Centre SAN,446820235,North Beach,Entire home/apt,368.0,1,2,363,1.0,1.0,4.5,2,0.21,2022-02-25,368.0,368.0,184.0,3.3698630136986303,True,False
1144765852257984028,King Room Near Union Square SAN,446820235,Downtown/Civic Center,Entire home/apt,310.0,1,0,363,1.0,1.0,,2,0.0,2022-02-25,310.0,310.0,155.0,3.3698630136986303,True,False
1144767417938873415,Deluxe King Room Near The Curran Theatre SAN,446820235,Downtown/Civic Center,Entire home/apt,214.0,1,1,363,1.0,1.0,5.0,2,0.13,2022-02-25,214.0,214.0,107.0,3.3698630136986303,True,False
1144769575690519822,Deluxe King Room Near The Curran Theatre SAN,446820235,Downtown/Civic Center,Entire home/apt,190.0,1,0,363,1.0,1.0,,2,0.0,2022-02-25,190.0,190.0,95.0,3.3698630136986303,True,False
1144772917330594042,King Guest Room Near LinkedIn SAN,446820235,Financial District,Entire home/apt,748.0,1,1,363,1.0,1.0,5.0,2,0.94,2022-02-25,748.0,748.0,374.0,3.3698630136986303,True,True
1145763412212332821,Room 1 (Nice Spacious Room),489115035,Visitacion Valley,Private room,81.0,1,52,307,1.0,0.5,4.75,4,3.89,2022-11-25,81.0,162.0,20.25,2.621917808219178,False,False
1145772193588189810,Classic Home in San Francisco,8699695,Outer Richmond,Entire home/apt,394.0,30,20,48,3.0,2.0,5.0,8,1.48,2013-09-08,131.33333333333334,197.0,49.25,11.841095890410958,True,False
1145773541596244779,Room 2 (Nice Cozy Room)with private bathroom,489115035,Visitacion Valley,Private room,71.0,1,29,311,1.0,0.5,4.83,2,2.41,2022-11-25,71.0,142.0,35.5,2.621917808219178,False,False
1145774783742250841,Beautiful 4BR Apartment in NoPa,450765852,Haight Ashbury,Entire home/apt,266.0,30,0,201,4.0,2.0,,9,0.0,2022-03-22,66.5,133.0,29.555555555555557,3.3013698630136985,True,False
1145811909675782465,New Designer Home in Duboce Park,574913819,Western Addition,Entire home/apt,439.0,30,0,179,3.0,2.5,,6,0.0,2024-04-29,146.33333333333334,175.6,73.16666666666667,1.1945205479452055,False,False
1145978648814560230,South Beach Oasis with Bay View!,574953591,South of Market,Entire home/apt,227.0,30,4,261,2.0,2.0,5.0,5,0.35,2024-04-29,113.5,113.5,45.4,1.1945205479452055,False,False
1146381384218681792,Penthouse Near Golden Gate Park,22039648,Inner Sunset,Entire home/apt,553.0,9,1,191,2.0,1.5,5.0,4,0.09,2014-10-02,276.5,368.6666666666667,138.25,10.775342465753425,True,True
1147099280790110350,Rooms w/ Private Bathrooms - UpMarket,351395739,Downtown/Civic Center,Private room,61.0,30,3,213,1.0,1.0,2.0,2,0.42,2020-06-22,61.0,61.0,30.5,5.049315068493151,True,False
1147315966460622544,Modern SF Home | Portola | 2B 2BA Kit & LR,541165414,Excelsior,Entire home/apt,207.0,30,0,242,2.0,2.0,,2,0.0,2023-10-09,103.5,103.5,103.5,1.7506849315068493,False,False
1147838639030449320,"Two  Bedroom, Two Newly Renovated Bathrooms, Deck",304721494,Potrero Hill,Entire home/apt,334.0,2,23,338,2.0,2.0,4.87,4,1.71,2019-10-26,167.0,167.0,83.5,5.706849315068493,True,False
1148740113142093563,"Premium Room with 2 Queen Bed, Free Parking, WiFi",575651953,Marina,Private room,158.0,1,54,345,1.0,1.0,4.39,4,4.02,2024-05-03,158.0,158.0,39.5,1.1835616438356165,False,False
1149501387870550273,Room 3,489115035,Visitacion Valley,Private room,60.0,1,38,299,1.0,1.0,4.87,2,2.87,2022-11-25,60.0,60.0,30.0,2.621917808219178,False,False
1150035165322217918,"Spacious 4 Bed 4Bath | Rooftop, Game Room & Garage",145483373,South of Market,Entire home/apt,946.0,1,40,139,4.0,4.0,5.0,10,3.22,2017-08-11,236.5,236.5,94.6,7.9150684931506845,True,True
1150831944905051624,"Private rm SF, minutes to train",8294705,Bayview,Private room,67.0,30,0,110,1.0,2.0,,2,0.0,2013-08-21,67.0,33.5,33.5,11.89041095890411,True,False
1150880693133984393,Studio in the heart of Nob Hill,109550778,Nob Hill,Entire home/apt,80.0,30,3,204,0.0,1.0,5.0,2,0.31,2017-01-02,inf,80.0,40.0,8.520547945205479,True,False
1151019870735780772,Chill place by GG Park & O beach,187334221,Outer Sunset,Entire home/apt,102.0,1,65,309,2.0,1.0,4.51,4,4.83,2018-05-01,51.0,102.0,25.5,7.1945205479452055,True,False
1151193070207882146,Startup home/office - 3/4 bedroom entire apartment,2567627,Mission,Entire home/apt,461.0,28,6,68,3.0,1.0,5.0,6,0.45,2012-06-06,153.66666666666666,461.0,76.83333333333333,13.098630136986301,True,False
1151711650677360167,Sunset ocean view hideaway,29994705,Outer Sunset,Entire home/apt,196.0,1,31,71,1.0,1.0,4.94,3,2.36,2015-03-25,196.0,196.0,65.33333333333333,10.2986301369863,True,False
1151780665357790443,*NEW* Scenic Large Flat with Pano View of Alcatraz,387789822,Russian Hill,Entire home/apt,251.0,30,2,154,3.0,2.0,4.5,6,0.18,2021-02-08,83.66666666666667,125.5,41.833333333333336,4.416438356164384,True,False
1151883215641739542,Private Rooms with Amazing Roofdeck Views,376574507,North Beach,Private room,350.0,2,16,303,2.0,1.0,4.88,5,1.34,2020-11-22,175.0,350.0,70.0,4.63013698630137,True,False
1152199467489431478,La Playa Bungalow,43913694,Outer Sunset,Entire home/apt,94.0,30,0,42,1.0,1.0,,2,0.0,2015-09-11,94.0,94.0,47.0,9.832876712328767,True,False
1152356012288504541,Cozy Home in a Quiet Neighborhood with Parking!,43806,Ocean View,Entire home/apt,276.0,30,1,364,3.0,2.0,4.0,4,0.11,2009-10-06,92.0,138.0,69.0,15.767123287671232,True,False
1152868487393288058,Fully Furnished Room for up to 3,351395739,South of Market,Private room,46.0,30,0,243,1.0,2.0,,2,0.0,2020-06-22,46.0,23.0,23.0,5.049315068493151,True,False
1152923284505503060,Stylish Edwardian Apartment in Prime Location,10746075,Western Addition,Entire home/apt,494.0,4,18,107,3.0,1.0,4.94,5,1.78,2013-12-21,164.66666666666666,494.0,98.8,11.556164383561644,True,False
1152947859307772889,Dolores Aviary,500067016,Mission,Entire home/apt,155.0,30,9,62,1.0,1.0,4.33,2,0.73,2023-02-07,155.0,155.0,77.5,2.419178082191781,False,False
1153092004307127582,Modern Suite with Views + Private Deck & Hot Tub!,32340924,Castro/Upper Market,Entire home/apt,195.0,2,32,26,1.0,1.0,5.0,2,2.73,2015-05-01,195.0,195.0,97.5,10.197260273972603,True,False
1154485217275822676,Charming 1924 Condo Russian Hill,11026772,Russian Hill,Entire home/apt,216.0,30,4,75,2.0,1.0,5.0,4,0.56,2014-01-04,108.0,216.0,54.0,11.517808219178082,True,False
1155435406171991528,Hayes Home,3772366,Haight Ashbury,Entire home/apt,203.0,3,9,20,2.0,1.0,4.89,4,0.84,2012-10-05,101.5,203.0,50.75,12.767123287671232,True,False
1155944196560483817,4BR | 10 min to Moscone/Union Square/Chase Center,43394441,Mission,Entire home/apt,349.0,1,39,4,4.0,1.5,4.72,8,3.11,2015-09-05,87.25,232.66666666666666,43.625,9.849315068493151,True,False
1156007065133200289,Penthouse Studio in Potrero Hill,24949211,Potrero Hill,Entire home/apt,139.0,30,2,217,1.0,1.0,5.0,2,0.17,2014-12-17,139.0,139.0,69.5,10.567123287671233,True,False
1156443694955649848,1BR in SF's best neighborhood,38956179,Marina,Entire home/apt,286.0,30,1,260,1.0,1.0,5.0,4,1.0,2015-07-19,286.0,286.0,71.5,9.98082191780822,True,False
1156551380854031215,Restored Victorian Nest in Nopa,792371,Western Addition,Private room,200.0,25,3,269,2.0,1.5,4.67,3,0.25,2011-07-08,100.0,133.33333333333334,66.66666666666667,14.013698630136986,True,False
1156562751806298963,"Bright 2BR SF Home w/ Yard, Near BART & Airport",13651587,Outer Mission,Entire home/apt,171.0,1,41,232,2.0,1.0,4.95,4,3.78,2014-03-29,85.5,171.0,42.75,11.287671232876713,True,False
1156580589731478632,Marina district Private studio,8926166,Marina,Entire home/apt,108.0,30,0,193,1.0,1.0,,2,0.0,2013-09-18,108.0,108.0,54.0,11.813698630136987,True,False
1156794292359569524,Luxe Russian Hill Treetop Haven,284435076,Russian Hill,Entire home/apt,138.0,30,1,302,1.0,1.0,5.0,2,0.09,2019-08-10,138.0,138.0,69.0,5.917808219178082,True,False
1156878517600864671,"Fabulous 2 bed, 2 bath apt.",390745040,Castro/Upper Market,Entire home/apt,320.0,30,1,55,2.0,1.5,5.0,4,0.65,2021-03-01,160.0,213.33333333333334,80.0,4.358904109589041,True,False
1156894671184377503,Californian Charm in Noe Valley,6214855,Noe Valley,Entire home/apt,360.0,4,2,71,2.0,2.0,5.0,4,0.17,2013-05-03,180.0,180.0,90.0,12.191780821917808,True,False
1157339056133003435,Spacious 2br Near Ocean & Sutro Heights Park,304721494,Seacliff,Entire home/apt,256.0,1,25,355,2.0,1.0,4.96,4,1.91,2019-10-26,128.0,256.0,64.0,5.706849315068493,True,False
1157605568875386978,Stunning 2Br/2Baths in Potrero,2410550,Potrero Hill,Entire home/apt,223.0,5,1,147,2.0,2.0,4.0,4,0.09,2012-05-19,111.5,111.5,55.75,13.147945205479452,True,False
1158061505389692620,Prime 2BDR/ NoPa near Downtown & Golden Gate Park,450802168,Haight Ashbury,Entire home/apt,249.0,30,0,239,2.0,1.0,,4,0.0,2022-03-22,124.5,249.0,62.25,3.3013698630136985,True,False
1158728739280775744,Newly added 2 bedrooms/2 baths,373512008,Parkside,Entire home/apt,324.0,2,27,305,2.0,2.0,4.89,7,2.12,2020-10-27,162.0,162.0,46.285714285714285,4.701369863013698,True,False
1158955717318845574,Cozy room with private Bathroom,122922522,South of Market,Private room,119.0,1,8,0,1.0,1.0,5.0,1,1.0,2017-03-27,119.0,119.0,119.0,8.29041095890411,True,False
1159143988678330550,Large Charming bedroom #2 /SFSU/UCSF,38755455,Outer Sunset,Private room,50.0,30,2,230,1.0,1.0,4.5,2,0.17,2015-07-17,50.0,50.0,25.0,9.986301369863014,True,False
1159487005688049536,Sunlit Sanctuary in Noe Valley,31686965,Noe Valley,Entire home/apt,418.0,3,12,16,2.0,2.0,5.0,4,0.95,2015-04-21,209.0,209.0,104.5,10.224657534246575,True,False
1159814884576985231,Contemporary 3Beds/2Baths Home,578356900,Outer Sunset,Entire home/apt,641.0,2,29,224,3.0,2.0,4.97,8,2.59,2024-05-19,213.66666666666666,320.5,80.125,1.1397260273972603,False,True
1160099395793083578,Tech Center SOMA - Private Rooms,351395739,South of Market,Private room,46.0,30,0,246,1.0,2.0,,2,0.0,2020-06-22,46.0,23.0,23.0,5.049315068493151,True,False
1160391589560260261,2B Apartment near Caltrain/Ballpark/Miscone,360786022,South of Market,Entire home/apt,161.0,30,3,196,2.0,1.0,5.0,4,0.49,2020-08-06,80.5,161.0,40.25,4.926027397260274,True,False
1160894382330713691,Fab 2 Story Loft!  July 2025  Full Month Rental,94502568,Potrero Hill,Entire home/apt,115.0,30,1,41,1.0,1.5,5.0,2,0.1,2016-09-10,115.0,76.66666666666667,57.5,8.832876712328767,True,False
1160900184080049857,4 Bedroom Queen Anne Style Home,13832870,Western Addition,Entire home/apt,560.0,30,0,179,4.0,5.0,,4,0.0,2014-04-02,140.0,112.0,140.0,11.276712328767124,True,True
1160929667266031796,Walking location with parking!,4326245,Inner Richmond,Entire home/apt,328.0,30,27,331,2.0,1.0,4.78,5,2.1,2012-12-04,164.0,328.0,65.6,12.602739726027398,True,False
1161171031789468798,Urban Loft in SOMA | Parking | In-Unit Laundry,578718806,South of Market,Entire home/apt,140.0,30,4,189,1.0,1.5,5.0,3,0.48,2024-05-20,140.0,93.33333333333333,46.666666666666664,1.1369863013698631,False,False
1161177920803965430,"Cozy SF Studio, Prime Location",447669665,Visitacion Valley,Entire home/apt,93.0,2,14,61,1.0,1.0,4.93,2,1.12,2022-03-03,93.0,93.0,46.5,3.3534246575342466,True,False
1161183464308894040,Cozy and Bright 2Bedroom SF Pad,447669665,Visitacion Valley,Entire home/apt,144.0,2,31,40,2.0,1.0,4.97,4,2.4,2022-03-03,72.0,144.0,36.0,3.3534246575342466,True,False
1161187259638370375,"Private Room, Living Room, and Bath near Bus&BART",2929454,Excelsior,Entire home/apt,65.0,2,43,34,1.0,1.0,4.95,3,3.89,2012-07-13,65.0,65.0,21.666666666666668,12.997260273972604,True,False
1161241962365378838,Swiping GGB view & 2 large decks,694377,Pacific Heights,Entire home/apt,612.0,30,1,269,1.0,1.5,5.0,2,0.09,2011-06-12,612.0,408.0,306.0,14.084931506849315,True,True
1161679417361934693,Great walking location w/ parking. Top floor unit,4326245,Inner Richmond,Entire home/apt,328.0,30,9,351,3.0,1.0,4.78,5,0.85,2012-12-04,109.33333333333333,328.0,65.6,12.602739726027398,True,False
1161766892232003711,Spacious Family Friendly Home 3bd/3ba,54880877,Noe Valley,Entire home/apt,402.0,3,6,51,3.0,3.0,5.0,6,0.51,2016-01-16,134.0,134.0,67.0,9.484931506849316,True,False
1162313714782032978,Pet-friendly digs with speedy free WiFi,563463197,Financial District,Private room,200.0,1,1,77,1.0,1.0,5.0,2,0.09,2024-02-22,200.0,200.0,100.0,1.378082191780822,False,False
1162313932966951654,Steps from the eats at Ferry Building Marketplace,563463197,Financial District,Private room,215.0,1,0,87,1.0,1.0,,2,0.0,2024-02-22,215.0,215.0,107.5,1.378082191780822,False,False
1162363093598910311,Cozy apartment in Inner Richmond,23719876,Inner Richmond,Entire home/apt,264.0,30,0,284,2.0,1.0,,6,0.0,2014-11-13,132.0,264.0,44.0,10.66027397260274,True,False
1162496080594343647,SoMa Apt- Downtown SF,579098125,South of Market,Entire home/apt,224.0,30,1,44,2.0,2.0,5.0,4,0.12,2024-05-22,112.0,112.0,56.0,1.1315068493150684,False,False
1162623661763140708,Modern SF Skyline View,26139428,Potrero Hill,Entire home/apt,495.0,2,11,236,2.0,2.5,4.91,4,1.76,2015-01-15,247.5,198.0,123.75,10.487671232876712,True,False
1163134633074176374,Bernal Heights Charm,906727,Bernal Heights,Entire home/apt,117.0,30,0,60,2.0,1.0,,3,0.0,2011-08-02,58.5,117.0,39.0,13.945205479452055,True,False
1164464871485564717,Large Bedroom in Cole Valley Craftsman Home,383029,Haight Ashbury,Private room,80.0,30,0,220,1.0,2.0,,1,0.0,2011-02-08,80.0,40.0,80.0,14.424657534246576,True,False
1164664222859656920,San Francisco Suites on Nob Hill,579634175,Chinatown,Private room,200.0,1,51,280,1.0,1.0,4.9,2,4.08,2024-05-25,200.0,200.0,100.0,1.1232876712328768,False,False
1164709623767260139,"Modern 2BR king+office, Nob Hill by UnionSq/FiDi",644485,Downtown/Civic Center,Entire home/apt,433.0,30,2,35,2.0,1.0,5.0,4,0.25,2011-05-30,216.5,433.0,108.25,14.12054794520548,True,False
1166262435640927030,House on the hill,6179457,Bernal Heights,Entire home/apt,165.0,2,38,259,1.0,1.0,5.0,3,3.42,2013-05-01,165.0,165.0,55.0,12.197260273972603,True,False
1166608081043226905,Gorgeous SF House+Yard;1 Block from Bernal Village,23262043,Bernal Heights,Entire home/apt,428.0,2,3,5,3.0,2.0,5.0,6,0.3,2014-11-02,142.66666666666666,214.0,71.33333333333333,10.69041095890411,True,False
1166889624822005811,Bay Area Bliss,72605993,Downtown/Civic Center,Private room,40.0,30,1,166,1.0,1.0,5.0,3,0.09,2016-05-18,40.0,40.0,13.333333333333334,9.147945205479452,True,False
1168904590479555998,Sunset in the city 3,504908228,Outer Sunset,Private room,72.0,1,56,24,1.0,1.0,4.73,2,4.47,2023-03-11,72.0,72.0,36.0,2.3315068493150686,False,False
1169066218697627641,Inlaw Studio in Outer Mission/Cayuga Terrace Home,46806431,Outer Mission,Entire home/apt,85.0,30,0,263,0.0,1.0,,2,0.0,2015-10-17,inf,85.0,42.5,9.734246575342466,True,False
1169094992242859847,Garden Studio in Outer Mission/Cayuga Terrace Home,46806431,Outer Mission,Entire home/apt,95.0,30,0,358,0.0,1.0,,2,0.0,2015-10-17,inf,95.0,47.5,9.734246575342466,True,False
1169166206774490782,Cozy 3Br/2Ba-Free Parking,580820376,Ocean View,Entire home/apt,238.0,28,14,227,3.0,2.0,4.93,6,1.29,2024-05-31,79.33333333333333,119.0,39.666666666666664,1.106849315068493,False,False
1170648805281965887,Luxury guest suite with private bath,26955889,Mission,Private room,125.0,3,24,220,1.0,1.0,5.0,2,3.77,2015-01-30,125.0,125.0,62.5,10.446575342465753,True,False
1170803076896868225,Stay at City By the Bay | Museums. Library,566895267,Nob Hill,Private room,174.0,1,6,318,1.0,1.0,5.0,2,0.54,2024-03-13,174.0,174.0,87.0,1.3232876712328767,False,False
1171036750094691528,"Shared Rooms on Market St, SF",351395739,Downtown/Civic Center,Private room,46.0,30,2,104,1.0,2.0,3.0,2,0.27,2020-06-22,46.0,23.0,23.0,5.049315068493151,True,False
1171217097204404326,Pac Heights Queen Room w/ roofdeck,35168393,Western Addition,Private room,92.0,30,0,261,1.0,1.5,,2,0.0,2015-06-06,92.0,61.333333333333336,46.0,10.098630136986301,True,False
1173229288261848661,Brand New Private bedroom with City+Ocean View,574602329,Bayview,Private room,58.0,30,3,203,1.0,1.0,5.0,2,0.31,2024-04-27,58.0,58.0,29.0,1.2,False,False
1173239660602089559,2 Bedroom 2 Bath Condo in Parc Telegraph,445697747,North Beach,Entire home/apt,286.0,30,2,301,2.0,2.0,5.0,4,0.42,2022-02-18,143.0,143.0,71.5,3.389041095890411,True,False
1173429611304738639,Exquisite 6BR/3BA NOPA home,450802168,Haight Ashbury,Entire home/apt,595.0,30,0,362,7.0,3.0,,14,0.0,2022-03-22,85.0,198.33333333333334,42.5,3.3013698630136985,True,True
1173939039281748689,Private space with views!,279717,Twin Peaks,Entire home/apt,175.0,2,11,42,1.0,1.0,5.0,4,0.93,2010-11-06,175.0,175.0,43.75,14.682191780821919,True,False
1174165078848829073,Lux Apartment-Pool/Parking/Spa,4435448,South of Market,Entire home/apt,390.0,1,23,299,1.0,1.0,4.96,3,2.08,2012-12-18,390.0,390.0,130.0,12.564383561643835,True,False
1174551444960364409,Room 1,542041520,Downtown/Civic Center,Private room,127.0,3,0,276,1.0,1.0,,2,0.0,2023-10-16,127.0,127.0,63.5,1.7315068493150685,False,False
1174932703986981806,Private Garden Suite Near BART – Wkly Stay 12% Off,566085839,Outer Mission,Entire home/apt,90.0,2,26,175,1.0,1.0,4.88,2,2.13,2024-03-08,90.0,90.0,45.0,1.336986301369863,False,False
1176305509859774590,Unique Historic District Victorian on Duboce Park,12767826,Castro/Upper Market,Entire home/apt,275.0,30,2,163,2.0,1.5,5.0,4,0.26,2014-03-03,137.5,183.33333333333334,68.75,11.35890410958904,True,False
1176978019838897430,Little Taylor,39129470,Castro/Upper Market,Entire home/apt,359.0,1,7,63,1.0,1.5,5.0,4,0.59,2015-07-21,359.0,239.33333333333334,89.75,9.975342465753425,True,False
1177053528730797894,"Premium Queen Room with Living Room, Free Parking",516764316,South of Market,Private room,128.0,1,13,300,1.0,1.0,4.54,2,1.06,2023-05-27,128.0,128.0,64.0,2.1205479452054794,False,False
1177072629573050640,Executive Suites with 2 Queen Beds and Living Room,516764316,South of Market,Private room,166.0,1,5,284,1.0,1.0,4.4,4,0.43,2023-05-27,166.0,166.0,41.5,2.1205479452054794,False,False
1177356185575394852,Affordable and Charming Boutique Hotel In Downtown,542041520,Western Addition,Private room,236.0,3,1,327,1.0,1.0,4.0,2,1.0,2023-10-16,236.0,236.0,118.0,1.7315068493150685,False,False
1177533120186421646,Convenient Stay | Sightseeing.  Adults Only,581207394,Financial District,Private room,106.0,1,26,288,1.0,1.0,4.42,1,5.34,2024-06-03,106.0,106.0,106.0,1.0986301369863014,False,False
1177533898819720530,Downtown Stay | Sightseeing. Adults Only,581207394,Financial District,Private room,118.0,1,25,288,1.0,1.0,4.24,2,2.32,2024-06-03,118.0,118.0,59.0,1.0986301369863014,False,False
